method,dataset,scene,traj,variant,n_frames,eff_fps,latency_end_to_end_s,latency_source,per_window_latency_med_s,per_window_source,vram_avg_gb,vram_peak_gb,gpu_util_avg_pct,gpu_power_avg_w,cpu_ram_peak_gb,ckpt_size_mb,gpu_name,hw_id,ate_rmse_m,rpe_per_m,metric_capable,scale_estimate,metric_scale_error_pct,extent_error_pct,masked_accuracy_m,masked_completeness_m,masked_chamfer_m,masked_fscore,full360_accuracy_m,full360_completeness_m,full360_chamfer_m,full360_fscore,point_count,map_size_mb,sor_outlier_pct,acc_p95_m,noise_frac,precision_tight,source
prism_se3,replica,hotel_0,synthetic_2.0hz_s0,pano,37.0,2.552,4.072,archive_unspecified,0.8302,archive_unspecified,4.63,13.568,17.6,155.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.035,0.048,True,0.949,5.1,1.3,0.047,0.139,0.18600000000000003,0.551,0.048,0.418,0.466,0.411,390558.0,5.9,0.023,0.12300000000000001,0.075,0.294,archive:bigrun_2026-07
prism_se3,replica,hotel_0,synthetic_5.0hz_s0,pano,93.0,4.823,0.0,unavailable,,unavailable,6.368,13.944,38.9,256.1,0.0,0.0,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,,,,,,,,,,,,,,,,,,,,,archive:bigrun_2026-07
prism_se3,replica,hotel_0,loop_2.0hz_s1,pano,60.0,3.135,8.377,archive_unspecified,1.3322,archive_unspecified,6.557,14.915,30.0,201.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.5589999999999999,0.565,True,1.19,19.0,37.9,0.11,0.295,0.405,0.298,0.6729999999999999,0.20600000000000002,0.88,0.158,1039431.0,15.6,0.025,0.36,0.419,0.23199999999999998,archive:bigrun_2026-07
prism_se3,replica,apartment_0,loop_2.0hz_s0,pano,89.0,3.452,14.609,archive_unspecified,1.4996,archive_unspecified,8.062,14.869,39.9,250.7,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,1.9509999999999998,1.058,True,0.742,25.8,4.7,0.377,0.682,1.0590000000000002,0.099,0.31,0.99,1.301,0.077,1813841.0,27.2,0.022000000000000002,0.84,0.7909999999999999,0.019,archive:bigrun_2026-07
prism_se3,replica,apartment_0,stopgo_2.0hz_s1,pano,99.0,3.806,14.636,archive_unspecified,1.2952,archive_unspecified,7.705,14.422,38.7,247.8,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.371,0.263,True,1.03,3.0,13.1,0.136,0.299,0.435,0.307,0.48200000000000004,1.168,1.65,0.129,1813467.0,27.2,0.026000000000000002,0.48200000000000004,0.379,0.068,archive:bigrun_2026-07
prism_se3,replica,apartment_0,synthetic_2.0hz_s1,pano,79.0,3.162,13.698,archive_unspecified,1.2869,archive_unspecified,8.516,19.375,36.4,222.5,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.33899999999999997,0.245,True,0.962,3.8,11.0,0.11699999999999999,0.28,0.397,0.383,0.41600000000000004,1.0659999999999998,1.4809999999999999,0.158,1857926.0,27.9,0.024,0.46299999999999997,0.336,0.085,archive:bigrun_2026-07
prism_se3,replica,apartment_0,stopgo_2.0hz_s0,pano,90.0,3.395,14.464,archive_unspecified,1.3381,archive_unspecified,8.156,18.935,39.0,248.4,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.657,0.34700000000000003,True,1.016,1.6,2.2,0.106,0.215,0.321,0.369,0.134,0.6990000000000001,0.8340000000000001,0.221,1670352.0,25.1,0.023,0.35,0.284,0.071,archive:bigrun_2026-07
prism_se3,replica,apartment_0,synthetic_0.5hz_s0,pano,18.0,1.142,5.171,archive_unspecified,2.584,archive_unspecified,6.073,19.692,16.6,107.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.665,0.45299999999999996,True,0.886,11.4,2.1,0.17,0.19699999999999998,0.36700000000000005,0.221,0.163,0.848,1.01,0.137,1385350.0,20.8,0.021,0.522,0.574,0.037000000000000005,archive:bigrun_2026-07
prism_se3,replica,apartment_0,synthetic_0.5hz_s1,pano,20.0,1.267,4.435,archive_unspecified,2.2176,archive_unspecified,5.045,17.545,17.5,103.8,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.022000000000000002,0.02,True,1.004,0.4,17.3,0.034,0.11900000000000001,0.153,0.791,0.049,1.4,1.449,0.34,1014048.0,15.2,0.028999999999999998,0.067,0.015,0.214,archive:bigrun_2026-07
prism_se3,replica,apartment_0,synthetic_2.0hz,pano,70.0,3.015,11.533,archive_unspecified,1.5185,archive_unspecified,20.052,84.932,31.8,202.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.28300000000000003,0.305,True,0.977,2.3,2.2,0.098,0.102,0.2,0.527,0.09300000000000001,0.7090000000000001,0.8009999999999999,0.346,1492273.0,22.4,0.024,0.375,0.237,0.1,archive:bigrun_2026-07
prism_se3,replica,apartment_0,synthetic_0.5hz,pano,18.0,1.11,5.228,archive_unspecified,2.612,archive_unspecified,6.024,19.692,15.4,106.1,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.665,0.45299999999999996,True,0.886,11.4,2.1,0.17,0.19699999999999998,0.36700000000000005,0.223,0.163,0.85,1.013,0.137,1387279.0,20.8,0.022000000000000002,0.523,0.575,0.038,archive:bigrun_2026-07
prism_se3,replica,apartment_0,synthetic_5.0hz,pano,173.0,4.594,25.058,archive_unspecified,1.2784,archive_unspecified,80.757,86.479,49.0,310.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.507,0.38,True,1.035,3.5,0.5,0.128,0.19,0.318,0.359,0.213,0.7190000000000001,0.932,0.21,1853219.0,27.8,0.025,0.43200000000000005,0.349,0.064,archive:bigrun_2026-07
prism_se3,replica,apartment_0,synthetic_5.0hz_s1,pano,196.0,4.934,27.342,archive_unspecified,1.3217,archive_unspecified,9.402,16.689,52.6,330.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.401,0.314,True,1.022,2.2,10.7,0.134,0.19899999999999998,0.33299999999999996,0.42,0.187,1.305,1.493,0.197,1630047.0,24.4,0.024,0.506,0.359,0.084,archive:bigrun_2026-07
prism_se3,replica,apartment_0,synthetic_2.0hz_s0,pano,70.0,3.161,10.776,archive_unspecified,1.4475,archive_unspecified,6.873,13.839,34.5,215.0,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.28300000000000003,0.305,True,0.977,2.3,2.4,0.098,0.10099999999999999,0.19899999999999998,0.528,0.09300000000000001,0.7120000000000001,0.805,0.345,1495496.0,22.4,0.023,0.376,0.237,0.1,archive:bigrun_2026-07
prism_se3,replica,apartment_0,synthetic_5.0hz_s0,pano,173.0,4.664,25.354,archive_unspecified,1.306,archive_unspecified,8.949,14.441,49.8,320.3,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.507,0.379,True,1.035,3.5,0.5,0.127,0.191,0.318,0.36,0.212,0.7170000000000001,0.929,0.211,1849707.0,27.8,0.025,0.431,0.348,0.066,archive:bigrun_2026-07
prism_se3,replica,apartment_0,loop_2.0hz_s1,pano,90.0,3.145,15.636,archive_unspecified,1.385,archive_unspecified,7.776,14.843,36.3,227.6,0.0,3939.9,NVIDIA RTX PRO 6000 Blackwell Workstation Edition,RTX PRO 6000,0.332,0.226,True,0.94,6.0,9.6,0.083,0.16399999999999998,0.247,0.443,0.368,1.2409999999999999,1.609,0.201,1952186.0,29.3,0.021,0.271,0.22,0.086,archive:bigrun_2026-07
